timestamp,end_timestamp,duration_minutes,original_power,controlled_power,power_reduction,reduction_percentage,decision,original_decision,activity_score,habit_score,confidence_score,filter_applied,filter_reason
2025-05-27 15:00:00+00:00,2025-05-27 15:30:00+00:00,30.0,20.65,20.237,0.41300000000000026,2.0000000000000013,keep_on,keep_on,0.4716218974829625,0.4890021430418968,0.7017461485528944,False,濾波完成
2025-05-27 15:45:00+00:00,2025-05-27 17:30:00+00:00,105.0,18.628571428571426,18.255999999999997,0.37257142857142966,2.0000000000000058,keep_on,keep_on,0.6910912306516488,0.5131031893923172,0.715141007936003,False,濾波完成
2025-05-27 18:00:00+00:00,2025-05-28 08:45:00+00:00,885.0,18.259615384615383,0.0,18.259615384615383,100.0,send_notification,send_notification,0.34497402999278204,0.4087119036120675,0.46764999611894353,False,濾波完成
2025-05-28 09:15:00+00:00,2025-05-28 09:45:00+00:00,30.0,21.6,0.0,21.6,100.0,send_notification,send_notification,0.2245602432442697,0.494413121779511,0.8,False,濾波完成
2025-05-28 10:15:00+00:00,2025-05-28 10:30:00+00:00,15.0,19.3,18.914,0.38599999999999923,1.9999999999999958,keep_on,keep_on,0.95,0.4160090395556399,0.8,False,濾波完成
2025-05-28 11:15:00+00:00,2025-05-28 11:30:00+00:00,15.0,17.8,0.0,17.8,100.0,send_notification,keep_on,0.6020726616541948,0.5119093767150804,0.8,True,時間感知休眠檢測(60.0分鐘)
2025-05-28 12:00:00+00:00,2025-05-28 12:15:00+00:00,15.0,17.1,0.0,17.1,100.0,send_notification,keep_on,0.6323026733722453,0.5157553837536566,0.8,True,時間感知休眠檢測(105.0分鐘)
2025-05-28 12:30:00+00:00,2025-05-28 13:00:00+00:00,30.0,18.1,0.0,18.1,100.0,send_notification,keep_on,0.5369023568754003,0.4976209578634147,0.8,True,"長時間低功率修正(功率18.1W, 135.0分鐘)"
2025-05-28 14:45:00+00:00,2025-05-28 15:15:00+00:00,30.0,19.3,0.0,19.3,100.0,send_notification,keep_on,0.8253371603888081,0.5241174136417242,0.8,True,"長時間低功率修正(功率19.3W, 270.0分鐘)"
2025-05-28 16:00:00+00:00,2025-05-29 09:00:00+00:00,1020.0,18.24,0.0,18.24,100.0,send_notification,keep_on,0.95,0.5161373391281321,0.706770850040387,True,"長時間低功率修正(功率18.2W, 345.0分鐘)"
2025-05-29 09:45:00+00:00,2025-05-29 10:30:00+00:00,45.0,22.100000000000005,21.658000000000005,0.44200000000000017,2.0000000000000004,keep_on,keep_on,0.8871823387470372,0.5066970991855508,0.8,False,濾波完成
2025-05-29 10:45:00+00:00,2025-05-29 11:30:00+00:00,45.0,18.366666666666667,17.999333333333333,0.3673333333333346,2.000000000000007,keep_on,keep_on,0.638970746117442,0.5101304054295696,0.8,False,濾波完成
2025-05-29 12:45:00+00:00,2025-05-29 13:30:00+00:00,45.0,16.85,0.0,16.85,100.0,send_notification,keep_on,0.8585266042363499,0.5137544824748767,0.8,True,時間感知休眠檢測(120.0分鐘)
2025-05-29 13:45:00+00:00,2025-05-29 14:45:00+00:00,60.0,18.25,0.0,18.25,100.0,send_notification,send_notification,0.07612572030084915,0.5150376607228753,0.8,False,濾波完成
2025-05-29 15:30:00+00:00,2025-05-29 16:00:00+00:00,30.0,18.55,0.0,18.55,100.0,send_notification,keep_on,0.4204823807645231,0.5161447513597478,0.7040539354405726,True,"長時間低功率修正(功率18.6W, 285.0分鐘)"
2025-05-29 16:45:00+00:00,2025-05-30 08:30:00+00:00,945.0,18.229629629629628,0.0,18.229629629629628,100.0,send_notification,keep_on,0.8195751947429795,0.46380388333130007,0.6993724443483792,True,"長時間低功率修正(功率18.2W, 360.0分鐘)"
2025-05-30 08:45:00+00:00,2025-05-30 09:00:00+00:00,15.0,17.5,0.0,17.5,100.0,suggest_shutdown,suggest_shutdown,0.05,0.5316534483903702,0.45048581661727294,True,時間感知休眠檢測(1320.0分鐘)
2025-05-30 09:45:00+00:00,2025-05-30 10:00:00+00:00,15.0,19.3,0.0,19.3,100.0,send_notification,keep_on,0.3912538439142562,0.5066970991855508,0.8,True,"長時間低功率修正(功率19.3W, 1380.0分鐘)"
2025-05-30 10:30:00+00:00,2025-05-30 11:00:00+00:00,30.0,16.45,0.0,16.45,100.0,send_notification,send_notification,0.08677448903463691,0.5245126631711041,0.8,True,時間感知休眠檢測(1425.0分鐘)
2025-05-30 11:30:00+00:00,2025-05-30 13:15:00+00:00,105.0,16.95,0.0,16.95,100.0,send_notification,keep_on,0.7867388937996125,0.47996764135006786,0.8,True,時間感知休眠檢測(1485.0分鐘)
2025-05-30 13:45:00+00:00,2025-05-30 14:00:00+00:00,15.0,16.0,0.0,16.0,100.0,send_notification,keep_on,0.5147004170908981,0.5150376607228753,0.8,True,時間感知休眠檢測(1620.0分鐘)
2025-05-30 15:45:00+00:00,2025-05-30 16:15:00+00:00,30.0,17.25,0.0,17.25,100.0,send_notification,send_notification,0.2736155462796106,0.5131031893923172,0.715141007936003,True,時間感知休眠檢測(1740.0分鐘)
2025-05-30 18:00:00+00:00,2025-05-31 08:15:00+00:00,855.0,17.110204081632652,0.0,17.110204081632652,100.0,suggest_shutdown,keep_on,0.8466993524597548,0.4087119036120675,0.46764999611894353,True,時間感知休眠檢測(1875.0分鐘)
2025-05-31 08:30:00+00:00,2025-05-31 12:45:00+00:00,255.0,22.200000000000003,8.467257287466005,13.732742712533998,61.859201407810794,delay_decision,delay_decision,0.4994448384990602,0.4271996637412165,0.1485033414849377,True,功率不穩定
2025-05-31 13:00:00+00:00,2025-05-31 14:00:00+00:00,60.0,22.766666666666666,15.247710631064635,7.518956035602031,33.02616121055065,delay_decision,suggest_shutdown,0.05361899511934784,0.49505262146731355,0.5858496821762298,True,功率不穩定
2025-05-31 14:15:00+00:00,2025-05-31 17:00:00+00:00,165.0,22.122222222222224,12.922429468216807,9.199792754005417,41.586205316950654,delay_decision,suggest_shutdown,0.171434141586768,0.5345319169978561,0.4898194110147017,True,功率不穩定
2025-05-31 17:15:00+00:00,2025-06-01 09:00:00+00:00,945.0,16.509090909090908,8.94569893599957,7.563391973091338,45.813497634363834,delay_decision,suggest_shutdown,0.13157165749212943,0.41887839996602494,0.2675001022345197,True,狀態持續時間不足
