#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T11:15:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T11:30:00Z,5,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T11:45:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T12:00:00Z,2,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T12:15:00Z,2,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T12:30:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T12:45:00Z,3,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T13:00:00Z,2,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T13:15:00Z,2,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T13:30:00Z,2,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T13:45:00Z,2,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T14:00:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T14:15:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T14:30:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T14:45:00Z,19,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T15:00:00Z,11,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T15:15:00Z,12,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-09T15:30:00Z,1,power,influxdb-JWN-D6
